"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-Loss F","2e4 - val-Loss F__MIN","2e4 - val-Loss F__MAX","4e5 EF - _step","4e5 EF - _step__MIN","4e5 EF - _step__MAX","4e5 EF - val-Loss F","4e5 EF - val-Loss F__MIN","4e5 EF - val-Loss F__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-Loss F","7e5 - val-Loss F__MIN","7e5 - val-Loss F__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-Loss F","5e5 - val-Loss F__MIN","5e5 - val-Loss F__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-Loss F","3e5 - val-Loss F__MIN","3e5 - val-Loss F__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-Loss F","6e5 - val-Loss F__MIN","6e5 - val-Loss F__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-Loss F","2e5 - val-Loss F__MIN","2e5 - val-Loss F__MAX","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"53999","","","","","","","108048","108048","108048","0.019112851470708847","0.019112851470708847","0.019112851470708847","","","","","","","","","","","","","108048","108048","108048","0.016535114496946335","0.016535114496946335","0.016535114496946335","","","","","","","","","","","","","108361","108361","108361","0.05529297515749931","0.05529297515749931","0.05529297515749931","108048","108048","108048","0.019105566665530205","0.019105566665530205","0.019105566665530205","111614","111614","111614","0.10389961302280426","0.10389961302280426","0.10389961302280426","108049","108049","108049","0.022954916581511497","0.022954916581511497","0.022954916581511497","108048","108048","108048","0.016087688505649567","0.016087688505649567","0.016087688505649567","108361","108361","108361","0.04355273395776749","0.04355273395776749","0.04355273395776749","108049","108049","108049","0.019357606768608093","0.019357606768608093","0.019357606768608093","108048","108048","108048","0.016243718564510345","0.016243718564510345","0.016243718564510345","108048","108048","108048","0.01609208434820175","0.01609208434820175","0.01609208434820175","108048","108048","108048","0.016118252649903297","0.016118252649903297","0.016118252649903297","108058","108058","108058","0.019844111055135727","0.019844111055135727","0.019844111055135727","108072","108072","108072","0.020927727222442627","0.020927727222442627","0.020927727222442627","108101","108101","108101","0.02390223927795887","0.02390223927795887","0.02390223927795887"
"57599","115244","115244","115244","0.017130402848124504","0.017130402848124504","0.017130402848124504","115251","115251","115251","0.01842265948653221","0.01842265948653221","0.01842265948653221","115244","115244","115244","0.01693679764866829","0.01693679764866829","0.01693679764866829","115244","115244","115244","0.016589084640145302","0.016589084640145302","0.016589084640145302","115251","115251","115251","0.016799455508589745","0.016799455508589745","0.016799455508589745","115244","115244","115244","0.01585528254508972","0.01585528254508972","0.01585528254508972","115244","115244","115244","0.015630725771188736","0.015630725771188736","0.015630725771188736","115585","115585","115585","0.05518567934632301","0.05518567934632301","0.05518567934632301","115251","115251","115251","0.018221309408545494","0.018221309408545494","0.018221309408545494","119055","119055","119055","0.10398302227258682","0.10398302227258682","0.10398302227258682","115252","115252","115252","0.022611962631344795","0.022611962631344795","0.022611962631344795","115251","115251","115251","0.01666722632944584","0.01666722632944584","0.01666722632944584","115585","115585","115585","0.0431390181183815","0.0431390181183815","0.0431390181183815","115252","115252","115252","0.018269294872879982","0.018269294872879982","0.018269294872879982","115251","115251","115251","0.016743678599596024","0.016743678599596024","0.016743678599596024","115251","115251","115251","0.01615775376558304","0.01615775376558304","0.01615775376558304","115251","115251","115251","0.015600359998643398","0.015600359998643398","0.015600359998643398","115262","115262","115262","0.020133934915065765","0.020133934915065765","0.020133934915065765","115277","115277","115277","0.020811928436160088","0.020811928436160088","0.020811928436160088","115308","115308","115308","0.02389313094317913","0.02389313094317913","0.02389313094317913"
"61199","","","","","","","122455","122455","122455","0.0186180267482996","0.0186180267482996","0.0186180267482996","","","","","","","","","","","","","122455","122455","122455","0.015842318534851074","0.015842318534851074","0.015842318534851074","","","","","","","","","","","","","122809","122809","122809","0.05503415688872337","0.05503415688872337","0.05503415688872337","122455","122455","122455","0.018286069855093956","0.018286069855093956","0.018286069855093956","126496","126496","126496","0.10393577069044113","0.10393577069044113","0.10393577069044113","122456","122456","122456","0.02227517031133175","0.02227517031133175","0.02227517031133175","122455","122455","122455","0.015901628881692886","0.015901628881692886","0.015901628881692886","122809","122809","122809","0.04294608533382416","0.04294608533382416","0.04294608533382416","122456","122456","122456","0.01803269423544407","0.01803269423544407","0.01803269423544407","122455","122455","122455","0.016054436564445496","0.016054436564445496","0.016054436564445496","122455","122455","122455","0.01637527346611023","0.01637527346611023","0.01637527346611023","122455","122455","122455","0.016896788030862808","0.016896788030862808","0.016896788030862808","122465","122465","122465","0.019112350419163704","0.019112350419163704","0.019112350419163704","122482","122482","122482","0.021268043667078018","0.021268043667078018","0.021268043667078018","122514","122514","122514","0.023983458057045937","0.023983458057045937","0.023983458057045937"
"63999","128049","128049","128049","0.01530635729432106","0.01530635729432106","0.01530635729432106","","","","","","","128049","128049","128049","0.015382807701826096","0.015382807701826096","0.015382807701826096","128049","128049","128049","0.015932898968458176","0.015932898968458176","0.015932898968458176","","","","","","","128049","128049","128049","0.016535304486751556","0.016535304486751556","0.016535304486751556","128049","128049","128049","0.016505470499396324","0.016505470499396324","0.016505470499396324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64799","","","","","","","129658","129658","129658","0.017820434644818306","0.017820434644818306","0.017820434644818306","","","","","","","","","","","","","129658","129658","129658","0.015755545347929","0.015755545347929","0.015755545347929","","","","","","","","","","","","","130033","130033","130033","0.05515328422188759","0.05515328422188759","0.05515328422188759","129658","129658","129658","0.01764274388551712","0.01764274388551712","0.01764274388551712","133937","133937","133937","0.10399793088436127","0.10399793088436127","0.10399793088436127","129659","129659","129659","0.022707335650920868","0.022707335650920868","0.022707335650920868","129658","129658","129658","0.01532219722867012","0.01532219722867012","0.01532219722867012","130033","130033","130033","0.043659549206495285","0.043659549206495285","0.043659549206495285","129659","129659","129659","0.019237343221902847","0.019237343221902847","0.019237343221902847","129658","129658","129658","0.016782375052571297","0.016782375052571297","0.016782375052571297","129658","129658","129658","0.015621820464730263","0.015621820464730263","0.015621820464730263","129658","129658","129658","0.015693554654717445","0.015693554654717445","0.015693554654717445","129669","129669","129669","0.019244758412241936","0.019244758412241936","0.019244758412241936","129687","129687","129687","0.020971564576029778","0.020971564576029778","0.020971564576029778","129721","129721","129721","0.024067288264632225","0.024067288264632225","0.024067288264632225"
"68399","","","","","","","136861","136861","136861","0.01850806176662445","0.01850806176662445","0.01850806176662445","","","","","","","","","","","","","136861","136861","136861","0.016247617080807686","0.016247617080807686","0.016247617080807686","","","","","","","","","","","","","137257","137257","137257","0.05511786788702011","0.05511786788702011","0.05511786788702011","136861","136861","136861","0.01747678406536579","0.01747678406536579","0.01747678406536579","141378","141378","141378","0.10382644832134247","0.10382644832134247","0.10382644832134247","136862","136862","136862","0.022190241143107414","0.022190241143107414","0.022190241143107414","136861","136861","136861","0.015441729687154293","0.015441729687154293","0.015441729687154293","137257","137257","137257","0.042943075299263","0.042943075299263","0.042943075299263","136862","136862","136862","0.018214600160717964","0.018214600160717964","0.018214600160717964","136861","136861","136861","0.016311947256326675","0.016311947256326675","0.016311947256326675","136861","136861","136861","0.014685528352856636","0.014685528352856636","0.014685528352856636","136861","136861","136861","0.015060522593557835","0.015060522593557835","0.015060522593557835","136873","136873","136873","0.019825419411063194","0.019825419411063194","0.019825419411063194","136891","136891","136891","0.021091299131512642","0.021091299131512642","0.021091299131512642","136928","136928","136928","0.02419133298099041","0.02419133298099041","0.02419133298099041"
"70399","140854","140854","140854","0.015356226824223995","0.015356226824223995","0.015356226824223995","","","","","","","140854","140854","140854","0.015924770385026932","0.015924770385026932","0.015924770385026932","140854","140854","140854","0.014877274632453918","0.014877274632453918","0.014877274632453918","","","","","","","140854","140854","140854","0.015957040712237358","0.015957040712237358","0.015957040712237358","140854","140854","140854","0.0158322025090456","0.0158322025090456","0.0158322025090456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71999","","","","","","","144064","144064","144064","0.017273619771003723","0.017273619771003723","0.017273619771003723","","","","","","","","","","","","","144064","144064","144064","0.015866806730628014","0.015866806730628014","0.015866806730628014","","","","","","","","","","","","","144481","144481","144481","0.05528852716088295","0.05528852716088295","0.05528852716088295","144064","144064","144064","0.017559681087732315","0.017559681087732315","0.017559681087732315","148819","148819","148819","0.10391836613416672","0.10391836613416672","0.10391836613416672","144066","144066","144066","0.02252272330224514","0.02252272330224514","0.02252272330224514","144064","144064","144064","0.015032202005386353","0.015032202005386353","0.015032202005386353","144481","144481","144481","0.043279800564050674","0.043279800564050674","0.043279800564050674","144066","144066","144066","0.01832912489771843","0.01832912489771843","0.01832912489771843","144064","144064","144064","0.015122003853321075","0.015122003853321075","0.015122003853321075","144064","144064","144064","0.015074052847921848","0.015074052847921848","0.015074052847921848","144064","144064","144064","0.015122687444090843","0.015122687444090843","0.015122687444090843","144077","144077","144077","0.018891911953687668","0.018891911953687668","0.018891911953687668","144096","144096","144096","0.02151750959455967","0.02151750959455967","0.02151750959455967","144135","144135","144135","0.0235593244433403","0.0235593244433403","0.0235593244433403"
"75599","","","","","","","151268","151268","151268","0.017588062211871147","0.017588062211871147","0.017588062211871147","","","","","","","","","","","","","151268","151268","151268","0.01524902693927288","0.01524902693927288","0.01524902693927288","","","","","","","","","","","","","151705","151705","151705","0.055147599428892136","0.055147599428892136","0.055147599428892136","151268","151268","151268","0.017034893855452538","0.017034893855452538","0.017034893855452538","156260","156260","156260","0.10419657081365585","0.10419657081365585","0.10419657081365585","151269","151269","151269","0.022068383172154427","0.022068383172154427","0.022068383172154427","151268","151268","151268","0.015478095971047878","0.015478095971047878","0.015478095971047878","151705","151705","151705","0.0430319607257843","0.0430319607257843","0.0430319607257843","151269","151269","151269","0.01883838139474392","0.01883838139474392","0.01883838139474392","151268","151268","151268","0.01534044649451971","0.01534044649451971","0.01534044649451971","151268","151268","151268","0.014523075893521309","0.014523075893521309","0.014523075893521309","151268","151268","151268","0.014894852414727211","0.014894852414727211","0.014894852414727211","151281","151281","151281","0.018787739798426628","0.018787739798426628","0.018787739798426628","151301","151301","151301","0.020280441269278526","0.020280441269278526","0.020280441269278526","151341","151341","151341","0.023768015205860138","0.023768015205860138","0.023768015205860138"
"76799","153659","153659","153659","0.01565019227564335","0.01565019227564335","0.01565019227564335","","","","","","","153659","153659","153659","0.01458118949085474","0.01458118949085474","0.01458118949085474","153659","153659","153659","0.015150203369557858","0.015150203369557858","0.015150203369557858","","","","","","","153659","153659","153659","0.015139090828597546","0.015139090828597546","0.015139090828597546","153659","153659","153659","0.0144867654889822","0.0144867654889822","0.0144867654889822","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"79199","","","","","","","158471","158471","158471","0.017858467996120453","0.017858467996120453","0.017858467996120453","","","","","","","","","","","","","158471","158471","158471","0.016537785530090332","0.016537785530090332","0.016537785530090332","","","","","","","","","","","","","158929","158929","158929","0.05519688129425049","0.05519688129425049","0.05519688129425049","158471","158471","158471","0.016708269715309143","0.016708269715309143","0.016708269715309143","163701","163701","163701","0.10398708283901215","0.10398708283901215","0.10398708283901215","158472","158472","158472","0.022172847762703896","0.022172847762703896","0.022172847762703896","158471","158471","158471","0.014533309265971184","0.014533309265971184","0.014533309265971184","158929","158929","158929","0.043338045477867126","0.043338045477867126","0.043338045477867126","158472","158472","158472","0.017852142453193665","0.017852142453193665","0.017852142453193665","158471","158471","158471","0.01509662251919508","0.01509662251919508","0.01509662251919508","158471","158471","158471","0.01454166229814291","0.01454166229814291","0.01454166229814291","158471","158471","158471","0.014470543712377548","0.014470543712377548","0.014470543712377548","158485","158485","158485","0.018679749220609665","0.018679749220609665","0.018679749220609665","158506","158506","158506","0.020526640117168427","0.020526640117168427","0.020526640117168427","158548","158548","158548","0.023655788972973824","0.023655788972973824","0.023655788972973824"
"82799","","","","","","","165674","165674","165674","0.017408767715096474","0.017408767715096474","0.017408767715096474","","","","","","","","","","","","","165674","165674","165674","0.01555220689624548","0.01555220689624548","0.01555220689624548","","","","","","","","","","","","","166153","166153","166153","0.055231716483831406","0.055231716483831406","0.055231716483831406","165674","165674","165674","0.01740475557744503","0.01740475557744503","0.01740475557744503","171142","171142","171142","0.10425490885972977","0.10425490885972977","0.10425490885972977","165676","165676","165676","0.021818047389388084","0.021818047389388084","0.021818047389388084","165674","165674","165674","0.01618276722729206","0.01618276722729206","0.01618276722729206","166153","166153","166153","0.04298980534076691","0.04298980534076691","0.04298980534076691","165676","165676","165676","0.017515309154987335","0.017515309154987335","0.017515309154987335","165674","165674","165674","0.014977122657001019","0.014977122657001019","0.014977122657001019","165674","165674","165674","0.015360518358647823","0.015360518358647823","0.015360518358647823","165674","165674","165674","0.014577479101717472","0.014577479101717472","0.014577479101717472","165689","165689","165689","0.018881473690271378","0.018881473690271378","0.018881473690271378","165711","165711","165711","0.02052997797727585","0.02052997797727585","0.02052997797727585","165755","165755","165755","0.023525580763816833","0.023525580763816833","0.023525580763816833"
