model,loss_function,reaction_identifier,gsm_converged,rfo_converged,transition_state_success,rfo_converged_and_transition_state_success
HIP,MAE,rxn9864,True,True,True,True
HIP,MAE,rxn9883,True,False,False,False
HIP,MAE,rxn9887,True,False,True,False
HIP,MAE,rxn9907,True,True,False,False
HIP,MAE,rxn9910,True,True,True,True
HIP,MAE,rxn9928,True,True,True,True
HIP,MAE,rxn9941,True,False,False,False
HIP,MAE,rxn9952,True,True,True,True
HIP,MAE,rxn9953,True,False,True,False
HIP,MAE,rxn9963,True,False,True,False
HIP,MAE,rxn9989,False,False,False,False
HIP,MAE,rxn10019,True,False,False,False
HIP,MAE,rxn10032,True,True,True,True
HIP,MAE,rxn10038,True,True,True,True
HIP,MAE,rxn10042,True,True,True,True
HIP,MAE,rxn10054,True,True,True,True
HIP,MAE,rxn10071,True,True,True,True
HIP,MAE+Sub,rxn9,True,True,True,True
HIP,MAE+Sub,rxn26,True,True,True,True
HIP,MAE+Sub,rxn31,True,True,True,True
HIP,MAE+Sub,rxn39,True,True,True,True
HIP,MAE+Sub,rxn53,True,False,False,False
HIP,MAE+Sub,rxn57,True,True,True,True
HIP,MAE+Sub,rxn59,True,True,True,True
HIP,MAE+Sub,rxn61,True,True,True,True
HIP,MAE+Sub,rxn64,True,False,False,False
HIP,MAE+Sub,rxn66,True,True,True,True
HIP,MAE+Sub,rxn72,True,True,True,True
HIP,MAE+Sub,rxn74,True,True,True,True
HIP,MAE+Sub,rxn78,True,True,True,True
HIP,MAE+Sub,rxn79,True,True,True,True
HIP,MAE+Sub,rxn102,True,True,True,True
HIP,MAE+Sub,rxn123,True,True,True,True
HIP,MAE+Sub,rxn124,True,True,True,True
HIP,MAE+Sub,rxn143,True,True,True,True
HIP,MAE+Sub,rxn144,True,False,True,False
HIP,MAE+Sub,rxn148,True,True,True,True
HIP,MAE+Sub,rxn160,True,True,True,True
HIP,MAE+Sub,rxn164,True,True,True,True
HIP,MAE+Sub,rxn165,False,False,False,False
HIP,MAE+Sub,rxn170,True,True,True,True
HIP,MAE+Sub,rxn196,False,False,False,False
HIP,MAE+Sub,rxn199,True,True,True,True
HIP,MAE+Sub,rxn207,False,False,False,False
HIP,MAE+Sub,rxn209,False,False,False,False
HIP,MAE+Sub,rxn220,True,True,True,True
HIP,MAE+Sub,rxn233,True,True,True,True
HIP,MAE+Sub,rxn235,True,True,True,True
HIP,MAE+Sub,rxn263,True,True,True,True
HIP,MAE+Sub,rxn282,True,False,False,False
HIP,MAE+Sub,rxn288,True,True,True,True
HIP,MAE+Sub,rxn293,True,False,False,False
HIP,MAE+Sub,rxn296,True,True,True,True
HIP,MAE+Sub,rxn298,False,False,False,False
HIP,MAE+Sub,rxn313,True,False,False,False
HIP,MAE+Sub,rxn320,True,False,False,False
HIP,MAE+Sub,rxn326,True,True,True,True
HIP,MAE+Sub,rxn333,True,True,True,True
HIP,MAE+Sub,rxn336,True,True,True,True
HIP,MAE+Sub,rxn346,True,False,False,False
HIP,MAE+Sub,rxn348,False,False,False,False
HIP,MAE+Sub,rxn356,True,True,True,True
HIP,MAE+Sub,rxn388,True,True,True,True
HIP,MAE+Sub,rxn397,True,True,True,True
HIP,MAE+Sub,rxn398,True,True,True,True
HIP,MAE+Sub,rxn403,True,True,True,True
HIP,MAE+Sub,rxn408,True,True,True,True
HIP,MAE+Sub,rxn411,True,True,True,True
HIP,MAE+Sub,rxn416,True,True,True,True
HIP,MAE+Sub,rxn417,True,True,True,True
HIP,MAE+Sub,rxn432,True,True,True,True
HIP,MAE+Sub,rxn436,True,True,True,True
HIP,MAE+Sub,rxn442,False,False,False,False
HIP,MAE+Sub,rxn447,True,True,True,True
HIP,MAE+Sub,rxn459,True,True,True,True
HIP,MAE+Sub,rxn464,True,True,True,True
HIP,MAE+Sub,rxn475,True,True,True,True
HIP,MAE+Sub,rxn479,True,False,True,False
HIP,MAE+Sub,rxn487,True,True,True,True
HIP,MAE+Sub,rxn511,True,False,False,False
HIP,MAE+Sub,rxn522,True,True,True,True
HIP,MAE+Sub,rxn526,True,True,True,True
HIP,MAE+Sub,rxn532,True,True,True,True
HIP,MAE+Sub,rxn541,True,False,False,False
HIP,MAE+Sub,rxn548,True,True,True,True
HIP,MAE+Sub,rxn575,True,True,True,True
HIP,MAE+Sub,rxn591,True,True,True,True
HIP,MAE+Sub,rxn593,False,False,False,False
HIP,MAE+Sub,rxn596,True,False,False,False
HIP,MAE+Sub,rxn600,True,True,True,True
HIP,MAE+Sub,rxn602,True,True,True,True
HIP,MAE+Sub,rxn604,True,True,True,True
HIP,MAE+Sub,rxn618,True,True,True,True
HIP,MAE+Sub,rxn662,True,True,True,True
HIP,MAE+Sub,rxn670,True,True,True,True
HIP,MAE+Sub,rxn677,True,True,True,True
HIP,MAE+Sub,rxn678,True,True,True,True
HIP,MAE+Sub,rxn697,True,True,True,True
HIP,MAE+Sub,rxn707,True,True,True,True
HIP,MAE+Sub,rxn720,True,False,False,False
HIP,MAE+Sub,rxn760,True,True,True,True
HIP,MAE+Sub,rxn780,True,True,True,True
HIP,MAE+Sub,rxn792,True,True,True,True
HIP,MAE+Sub,rxn793,True,True,True,True
HIP,MAE+Sub,rxn811,True,True,True,True
HIP,MAE+Sub,rxn843,True,True,True,True
HIP,MAE+Sub,rxn846,True,True,True,True
HIP,MAE+Sub,rxn867,True,True,True,True
HIP,MAE+Sub,rxn873,True,False,False,False
HIP,MAE+Sub,rxn874,True,False,False,False
HIP,MAE+Sub,rxn900,True,True,True,True
HIP,MAE+Sub,rxn914,True,True,True,True
HIP,MAE+Sub,rxn935,True,True,True,True
HIP,MAE+Sub,rxn942,True,True,True,True
HIP,MAE+Sub,rxn956,True,True,True,True
HIP,MAE+Sub,rxn957,True,True,True,True
HIP,MAE+Sub,rxn958,True,False,False,False
HIP,MAE+Sub,rxn966,False,False,False,False
HIP,MAE+Sub,rxn969,True,True,True,True
HIP,MAE+Sub,rxn981,False,False,False,False
HIP,MAE+Sub,rxn1024,True,True,True,True
HIP,MAE+Sub,rxn1041,True,True,True,True
HIP,MAE+Sub,rxn1047,True,False,True,False
HIP,MAE+Sub,rxn1048,False,False,False,False
HIP,MAE+Sub,rxn1050,True,True,True,True
HIP,MAE+Sub,rxn1058,True,True,True,True
HIP,MAE+Sub,rxn1076,True,True,True,True
HIP,MAE+Sub,rxn1077,True,True,True,True
HIP,MAE+Sub,rxn1079,True,True,True,True
HIP,MAE+Sub,rxn1081,True,True,True,True
HIP,MAE+Sub,rxn1086,True,False,False,False
HIP,MAE+Sub,rxn1148,False,False,False,False
HIP,MAE+Sub,rxn1175,False,False,False,False
HIP,MAE+Sub,rxn1185,True,False,False,False
HIP,MAE+Sub,rxn1204,True,True,True,True
HIP,MAE+Sub,rxn1208,True,True,True,True
HIP,MAE+Sub,rxn1214,True,True,True,True
HIP,MAE+Sub,rxn1216,True,True,True,True
HIP,MAE+Sub,rxn1218,True,True,True,True
HIP,MAE+Sub,rxn1220,True,True,True,True
HIP,MAE+Sub,rxn1234,True,False,False,False
HIP,MAE+Sub,rxn1238,True,True,True,True
HIP,MAE+Sub,rxn1239,True,True,True,True
HIP,MAE+Sub,rxn1249,True,False,False,False
HIP,MAE+Sub,rxn1251,True,True,True,True
HIP,MAE+Sub,rxn1279,True,True,True,True
HIP,MAE+Sub,rxn1286,True,True,True,True
HIP,MAE+Sub,rxn1299,True,True,True,True
HIP,MAE+Sub,rxn1301,True,True,True,True
HIP,MAE+Sub,rxn1311,True,True,True,True
HIP,MAE+Sub,rxn1312,True,False,True,False
HIP,MAE+Sub,rxn1318,True,True,True,True
HIP,MAE+Sub,rxn1319,True,True,True,True
HIP,MAE+Sub,rxn1326,False,False,False,False
HIP,MAE+Sub,rxn1327,True,False,False,False
HIP,MAE+Sub,rxn1328,True,False,False,False
HIP,MAE+Sub,rxn1337,False,False,False,False
HIP,MAE+Sub,rxn1341,True,True,True,True
HIP,MAE+Sub,rxn1351,True,True,True,True
HIP,MAE+Sub,rxn1354,True,False,False,False
HIP,MAE+Sub,rxn1366,True,False,False,False
HIP,MAE+Sub,rxn1376,True,True,True,True
HIP,MAE+Sub,rxn1379,True,True,True,True
HIP,MAE+Sub,rxn1387,False,False,False,False
HIP,MAE+Sub,rxn1398,True,True,True,True
HIP,MAE+Sub,rxn1417,True,True,True,True
HIP,MAE+Sub,rxn1451,True,True,True,True
HIP,MAE+Sub,rxn1461,True,True,True,True
HIP,MAE+Sub,rxn1466,True,True,True,True
HIP,MAE+Sub,rxn1476,True,True,True,True
HIP,MAE+Sub,rxn1488,True,True,True,True
HIP,MAE+Sub,rxn1493,True,True,True,True
HIP,MAE+Sub,rxn1498,True,True,True,True
HIP,MAE+Sub,rxn1500,True,True,True,True
HIP,MAE+Sub,rxn1509,True,True,True,True
HIP,MAE+Sub,rxn1518,False,False,False,False
HIP,MAE+Sub,rxn1523,True,True,True,True
HIP,MAE+Sub,rxn1590,True,True,True,True
HIP,MAE+Sub,rxn1593,True,False,True,False
HIP,MAE+Sub,rxn1595,True,True,True,True
HIP,MAE+Sub,rxn1596,True,True,True,True
HIP,MAE+Sub,rxn1625,True,False,True,False
HIP,MAE+Sub,rxn1639,True,True,True,True
HIP,MAE+Sub,rxn1648,True,True,True,True
HIP,MAE+Sub,rxn1650,True,False,True,False
HIP,MAE+Sub,rxn1658,True,True,True,True
HIP,MAE+Sub,rxn1661,True,True,True,True
HIP,MAE+Sub,rxn1666,False,False,False,False
HIP,MAE+Sub,rxn1676,True,True,False,False
HIP,MAE+Sub,rxn1713,True,True,True,True
HIP,MAE+Sub,rxn1716,True,False,False,False
HIP,MAE+Sub,rxn1721,False,False,False,False
HIP,MAE+Sub,rxn1746,True,True,True,True
HIP,MAE+Sub,rxn1749,True,True,True,True
HIP,MAE+Sub,rxn1758,True,True,True,True
HIP,MAE+Sub,rxn1770,True,True,True,True
HIP,MAE+Sub,rxn1772,True,True,True,True
HIP,MAE+Sub,rxn1783,True,False,True,False
HIP,MAE+Sub,rxn1795,False,False,False,False
HIP,MAE+Sub,rxn1800,False,False,False,False
HIP,MAE+Sub,rxn1810,True,True,True,True
HIP,MAE+Sub,rxn1811,False,False,False,False
HIP,MAE+Sub,rxn1813,True,True,True,True
HIP,MAE+Sub,rxn1816,True,False,True,False
HIP,MAE+Sub,rxn1821,True,True,True,True
HIP,MAE+Sub,rxn1827,True,True,True,True
HIP,MAE+Sub,rxn1836,True,True,True,True
HIP,MAE+Sub,rxn1846,True,True,True,True
HIP,MAE+Sub,rxn1847,True,True,True,True
HIP,MAE+Sub,rxn1866,True,False,False,False
HIP,MAE+Sub,rxn1875,True,True,True,True
HIP,MAE+Sub,rxn1879,True,True,True,True
HIP,MAE+Sub,rxn1880,True,False,False,False
HIP,MAE+Sub,rxn1897,True,True,True,True
HIP,MAE+Sub,rxn1915,True,True,True,True
HIP,MAE+Sub,rxn1922,True,True,True,True
HIP,MAE+Sub,rxn1929,True,True,True,True
HIP,MAE+Sub,rxn1946,True,True,True,True
HIP,MAE+Sub,rxn1961,True,True,True,True
HIP,MAE+Sub,rxn1976,True,True,True,True
HIP,MAE+Sub,rxn1983,True,True,True,True
HIP,MAE+Sub,rxn1984,True,True,True,True
HIP,MAE+Sub,rxn1991,True,True,True,True
HIP,MAE+Sub,rxn2009,True,True,False,False
HIP,MAE+Sub,rxn2012,True,False,False,False
HIP,MAE+Sub,rxn2024,True,False,False,False
HIP,MAE+Sub,rxn2026,True,False,False,False
HIP,MAE+Sub,rxn2032,True,True,True,True
HIP,MAE+Sub,rxn2034,True,True,True,True
HIP,MAE+Sub,rxn2065,True,True,True,True
HIP,MAE+Sub,rxn2070,True,True,True,True
HIP,MAE+Sub,rxn2073,True,True,True,True
HIP,MAE+Sub,rxn2088,True,True,True,True
HIP,MAE+Sub,rxn2097,False,False,False,False
HIP,MAE+Sub,rxn2099,False,False,False,False
HIP,MAE+Sub,rxn2104,True,False,False,False
HIP,MAE+Sub,rxn2131,True,False,True,False
HIP,MAE+Sub,rxn2145,False,False,False,False
HIP,MAE+Sub,rxn2149,True,True,True,True
HIP,MAE+Sub,rxn2176,True,True,True,True
HIP,MAE+Sub,rxn2179,True,True,True,True
HIP,MAE+Sub,rxn2195,True,True,True,True
HIP,MAE+Sub,rxn2212,True,True,True,True
HIP,MAE+Sub,rxn2226,True,True,True,True
HIP,MAE+Sub,rxn2271,True,True,True,True
HIP,MAE+Sub,rxn2279,True,True,True,True
HIP,MAE+Sub,rxn2289,True,True,True,True
HIP,MAE+Sub,rxn2306,True,True,True,True
HIP,MAE+Sub,rxn2317,True,True,True,True
HIP,MAE+Sub,rxn2318,True,True,True,True
HIP,MAE+Sub,rxn2337,True,True,True,True
HIP,MAE+Sub,rxn2349,True,True,True,True
HIP,MAE+Sub,rxn2356,True,True,True,True
HIP,MAE+Sub,rxn2357,True,True,True,True
HIP,MAE+Sub,rxn2380,True,False,True,False
HIP,MAE+Sub,rxn2382,True,True,True,True
HIP,MAE+Sub,rxn2395,True,True,True,True
HIP,MAE+Sub,rxn2407,True,True,True,True
HIP,MAE+Sub,rxn2410,True,True,True,True
HIP,MAE+Sub,rxn2411,True,True,True,True
HIP,MAE+Sub,rxn2417,True,True,True,True
HIP,MAE+Sub,rxn2421,True,True,True,True
HIP,MAE+Sub,rxn2422,True,True,True,True
HIP,MAE+Sub,rxn2440,True,True,True,True
HIP,MAE+Sub,rxn2445,True,True,True,True
HIP,MAE+Sub,rxn2446,True,True,True,True
HIP,MAE+Sub,rxn2461,True,True,True,True
HIP,MAE+Sub,rxn2478,True,True,True,True
HIP,MAE+Sub,rxn2490,False,False,False,False
HIP,MAE+Sub,rxn2500,True,True,True,True
HIP,MAE+Sub,rxn2501,True,True,True,True
HIP,MAE+Sub,rxn2510,True,True,True,True
HIP,MAE+Sub,rxn2564,True,True,True,True
HIP,MAE+Sub,rxn2567,True,True,True,True
HIP,MAE+Sub,rxn2574,True,True,True,True
HIP,MAE+Sub,rxn2587,False,False,False,False
HIP,MAE+Sub,rxn2591,True,True,True,True
HIP,MAE+Sub,rxn2608,True,True,True,True
HIP,MAE+Sub,rxn2646,True,True,True,True
HIP,MAE+Sub,rxn2651,True,True,True,True
HIP,MAE+Sub,rxn2656,True,True,True,True
HIP,MAE+Sub,rxn2669,True,True,True,True
HIP,MAE+Sub,rxn2672,True,True,True,True
HIP,MAE+Sub,rxn2673,True,True,True,True
HIP,MAE+Sub,rxn2675,True,False,False,False
HIP,MAE+Sub,rxn2681,True,False,False,False
HIP,MAE+Sub,rxn2687,True,True,True,True
HIP,MAE+Sub,rxn2692,True,True,True,True
HIP,MAE+Sub,rxn2706,True,False,True,False
HIP,MAE+Sub,rxn2722,True,True,True,True
HIP,MAE+Sub,rxn2730,True,True,True,True
HIP,MAE+Sub,rxn2738,True,True,True,True
HIP,MAE+Sub,rxn2748,False,False,False,False
HIP,MAE+Sub,rxn2756,True,True,True,True
HIP,MAE+Sub,rxn2757,True,True,True,True
HIP,MAE+Sub,rxn2779,True,True,True,True
HIP,MAE+Sub,rxn2788,True,False,True,False
HIP,MAE+Sub,rxn2817,False,False,False,False
HIP,MAE+Sub,rxn2823,True,True,True,True
HIP,MAE+Sub,rxn2834,True,True,True,True
HIP,MAE+Sub,rxn2839,False,False,False,False
HIP,MAE+Sub,rxn2847,False,False,False,False
HIP,MAE+Sub,rxn2858,True,True,True,True
HIP,MAE+Sub,rxn2877,True,True,True,True
HIP,MAE+Sub,rxn2880,False,False,False,False
HIP,MAE+Sub,rxn2881,True,True,True,True
HIP,MAE+Sub,rxn2885,True,False,False,False
HIP,MAE+Sub,rxn2897,True,True,True,True
HIP,MAE+Sub,rxn2902,True,True,True,True
HIP,MAE+Sub,rxn2909,True,True,True,True
HIP,MAE+Sub,rxn2912,False,False,False,False
HIP,MAE+Sub,rxn2917,True,True,True,True
HIP,MAE+Sub,rxn2920,True,True,True,True
HIP,MAE+Sub,rxn2931,False,False,False,False
HIP,MAE+Sub,rxn2932,True,True,True,True
HIP,MAE+Sub,rxn2943,False,False,False,False
HIP,MAE+Sub,rxn2950,True,True,True,True
HIP,MAE+Sub,rxn2957,True,True,True,True
HIP,MAE+Sub,rxn2961,True,True,True,True
HIP,MAE+Sub,rxn2972,True,True,True,True
HIP,MAE+Sub,rxn2973,True,True,True,True
HIP,MAE+Sub,rxn2978,True,True,True,True
HIP,MAE+Sub,rxn2983,True,True,True,True
HIP,MAE+Sub,rxn2986,False,False,False,False
HIP,MAE+Sub,rxn3010,True,False,False,False
HIP,MAE+Sub,rxn3015,True,True,True,True
HIP,MAE+Sub,rxn3053,True,False,False,False
HIP,MAE+Sub,rxn3068,True,True,True,True
HIP,MAE+Sub,rxn3075,True,True,True,True
HIP,MAE+Sub,rxn3086,True,True,True,True
HIP,MAE+Sub,rxn3092,True,True,True,True
HIP,MAE+Sub,rxn3100,True,True,True,True
HIP,MAE+Sub,rxn3108,True,False,False,False
HIP,MAE+Sub,rxn3111,True,True,True,True
HIP,MAE+Sub,rxn3122,True,True,True,True
HIP,MAE+Sub,rxn3127,False,False,False,False
HIP,MAE+Sub,rxn3133,True,True,True,True
HIP,MAE+Sub,rxn3144,True,True,True,True
HIP,MAE+Sub,rxn3154,True,True,True,True
HIP,MAE+Sub,rxn3162,True,True,True,True
HIP,MAE+Sub,rxn3168,True,True,True,True
HIP,MAE+Sub,rxn3173,True,True,True,True
HIP,MAE+Sub,rxn3174,True,True,True,True
HIP,MAE+Sub,rxn3177,False,False,False,False
HIP,MAE+Sub,rxn3192,True,False,False,False
HIP,MAE+Sub,rxn3194,True,False,True,False
HIP,MAE+Sub,rxn3196,True,True,True,True
HIP,MAE+Sub,rxn3202,True,False,False,False
HIP,MAE+Sub,rxn3206,True,False,False,False
HIP,MAE+Sub,rxn3214,True,True,True,True
HIP,MAE+Sub,rxn3217,True,True,True,True
HIP,MAE+Sub,rxn3221,True,True,True,True
HIP,MAE+Sub,rxn3231,False,False,False,False
HIP,MAE+Sub,rxn3233,True,True,True,True
HIP,MAE+Sub,rxn3235,True,True,True,True
HIP,MAE+Sub,rxn3244,True,True,True,True
HIP,MAE+Sub,rxn3246,True,True,True,True
HIP,MAE+Sub,rxn3256,True,True,True,True
HIP,MAE+Sub,rxn3264,True,True,True,True
HIP,MAE+Sub,rxn3266,False,False,False,False
HIP,MAE+Sub,rxn3277,True,True,True,True
HIP,MAE+Sub,rxn3295,True,True,True,True
HIP,MAE+Sub,rxn3305,False,False,False,False
HIP,MAE+Sub,rxn3309,True,True,True,True
HIP,MAE+Sub,rxn3323,True,False,True,False
HIP,MAE+Sub,rxn3329,True,True,True,True
HIP,MAE+Sub,rxn3335,False,False,False,False
HIP,MAE+Sub,rxn3338,False,False,False,False
HIP,MAE+Sub,rxn3339,True,False,False,False
HIP,MAE+Sub,rxn3343,True,True,True,True
HIP,MAE+Sub,rxn3345,True,True,True,True
HIP,MAE+Sub,rxn3387,False,False,False,False
HIP,MAE+Sub,rxn3398,True,True,True,True
HIP,MAE+Sub,rxn3422,False,False,False,False
HIP,MAE+Sub,rxn3429,True,True,True,True
HIP,MAE+Sub,rxn3464,True,True,True,True
HIP,MAE+Sub,rxn3466,True,True,True,True
HIP,MAE+Sub,rxn3485,True,True,True,True
HIP,MAE+Sub,rxn3514,False,False,False,False
HIP,MAE+Sub,rxn3528,True,True,True,True
HIP,MAE+Sub,rxn3536,True,False,False,False
HIP,MAE+Sub,rxn3558,False,False,False,False
HIP,MAE+Sub,rxn3575,True,False,True,False
HIP,MAE+Sub,rxn3576,False,False,False,False
HIP,MAE+Sub,rxn3596,True,True,True,True
HIP,MAE+Sub,rxn3600,True,True,True,True
HIP,MAE+Sub,rxn3607,True,True,True,True
HIP,MAE+Sub,rxn3618,True,True,True,True
HIP,MAE+Sub,rxn3631,True,True,True,True
HIP,MAE+Sub,rxn3639,True,True,True,True
HIP,MAE+Sub,rxn3642,False,False,False,False
HIP,MAE+Sub,rxn3645,True,True,True,True
HIP,MAE+Sub,rxn3654,True,True,True,True
HIP,MAE+Sub,rxn3655,True,True,True,True
HIP,MAE+Sub,rxn3657,True,True,True,True
HIP,MAE+Sub,rxn3674,True,True,True,True
HIP,MAE+Sub,rxn3675,True,True,True,True
HIP,MAE+Sub,rxn3688,True,False,True,False
HIP,MAE+Sub,rxn3692,True,True,True,True
HIP,MAE+Sub,rxn3702,True,True,True,True
HIP,MAE+Sub,rxn3705,True,False,True,False
HIP,MAE+Sub,rxn3710,True,True,True,True
HIP,MAE+Sub,rxn3726,True,False,False,False
HIP,MAE+Sub,rxn3729,True,True,True,True
HIP,MAE+Sub,rxn3742,False,False,False,False
HIP,MAE+Sub,rxn3748,True,True,True,True
HIP,MAE+Sub,rxn3764,True,True,True,True
HIP,MAE+Sub,rxn3773,False,False,False,False
HIP,MAE+Sub,rxn3774,True,True,False,False
HIP,MAE+Sub,rxn3790,True,True,True,True
HIP,MAE+Sub,rxn3801,True,True,True,True
HIP,MAE+Sub,rxn3802,False,False,False,False
HIP,MAE+Sub,rxn3811,True,True,False,False
HIP,MAE+Sub,rxn3813,True,True,True,True
HIP,MAE+Sub,rxn3818,True,True,True,True
HIP,MAE+Sub,rxn3832,True,False,True,False
HIP,MAE+Sub,rxn3835,True,True,True,True
HIP,MAE+Sub,rxn3837,True,True,True,True
HIP,MAE+Sub,rxn3843,True,True,True,True
HIP,MAE+Sub,rxn3845,True,True,True,True
HIP,MAE+Sub,rxn3847,True,True,True,True
HIP,MAE+Sub,rxn3854,True,True,True,True
HIP,MAE+Sub,rxn3881,True,False,False,False
HIP,MAE+Sub,rxn3898,False,False,False,False
HIP,MAE+Sub,rxn3908,True,True,True,True
HIP,MAE+Sub,rxn3914,True,True,True,True
HIP,MAE+Sub,rxn3920,True,False,False,False
HIP,MAE+Sub,rxn3922,True,True,True,True
HIP,MAE+Sub,rxn3934,True,True,True,True
HIP,MAE+Sub,rxn3943,True,False,False,False
HIP,MAE+Sub,rxn3952,True,True,True,True
HIP,MAE+Sub,rxn3984,True,True,True,True
HIP,MAE+Sub,rxn3994,True,True,True,True
HIP,MAE+Sub,rxn4011,True,True,True,True
HIP,MAE+Sub,rxn4022,False,False,False,False
HIP,MAE+Sub,rxn4023,True,True,True,True
HIP,MAE+Sub,rxn4043,True,True,True,True
HIP,MAE+Sub,rxn4059,False,False,False,False
HIP,MAE+Sub,rxn4064,True,True,True,True
HIP,MAE+Sub,rxn4066,True,True,True,True
HIP,MAE+Sub,rxn4082,True,True,True,True
HIP,MAE+Sub,rxn4086,True,True,True,True
HIP,MAE+Sub,rxn4087,True,True,True,True
HIP,MAE+Sub,rxn4091,True,True,True,True
HIP,MAE+Sub,rxn4093,False,False,False,False
HIP,MAE+Sub,rxn4101,False,False,False,False
HIP,MAE+Sub,rxn4103,True,True,True,True
HIP,MAE+Sub,rxn4107,True,False,False,False
HIP,MAE+Sub,rxn4111,True,True,True,True
HIP,MAE+Sub,rxn4119,True,True,True,True
HIP,MAE+Sub,rxn4146,False,False,False,False
HIP,MAE+Sub,rxn4202,True,True,True,True
HIP,MAE+Sub,rxn4205,True,True,True,True
HIP,MAE+Sub,rxn4218,True,True,True,True
HIP,MAE+Sub,rxn4226,False,False,False,False
HIP,MAE+Sub,rxn4228,True,True,True,True
HIP,MAE+Sub,rxn4260,True,True,True,True
HIP,MAE+Sub,rxn4272,False,False,False,False
HIP,MAE+Sub,rxn4298,True,True,True,True
HIP,MAE+Sub,rxn4310,True,False,False,False
HIP,MAE+Sub,rxn4314,True,False,True,False
HIP,MAE+Sub,rxn4317,True,True,True,True
HIP,MAE+Sub,rxn4321,True,True,True,True
HIP,MAE+Sub,rxn4323,True,True,True,True
HIP,MAE+Sub,rxn4324,True,True,True,True
HIP,MAE+Sub,rxn4326,True,True,True,True
HIP,MAE+Sub,rxn4330,False,False,False,False
HIP,MAE+Sub,rxn4345,True,True,True,True
HIP,MAE+Sub,rxn4384,True,True,True,True
HIP,MAE+Sub,rxn4389,True,True,True,True
HIP,MAE+Sub,rxn4391,True,True,True,True
HIP,MAE+Sub,rxn4392,True,True,True,True
HIP,MAE+Sub,rxn4414,True,True,True,True
HIP,MAE+Sub,rxn4419,True,True,True,True
HIP,MAE+Sub,rxn4424,True,True,True,True
HIP,MAE+Sub,rxn4425,True,True,True,True
HIP,MAE+Sub,rxn4428,True,True,True,True
HIP,MAE+Sub,rxn4440,True,False,False,False
HIP,MAE+Sub,rxn4461,False,False,False,False
HIP,MAE+Sub,rxn4467,True,True,True,True
HIP,MAE+Sub,rxn4468,True,True,True,True
HIP,MAE+Sub,rxn4477,True,True,True,True
HIP,MAE+Sub,rxn4484,True,False,False,False
HIP,MAE+Sub,rxn4490,True,True,True,True
HIP,MAE+Sub,rxn4496,True,True,True,True
HIP,MAE+Sub,rxn4497,True,False,False,False
HIP,MAE+Sub,rxn4507,True,True,True,True
HIP,MAE+Sub,rxn4528,True,False,False,False
HIP,MAE+Sub,rxn4530,True,False,False,False
HIP,MAE+Sub,rxn4535,False,False,False,False
HIP,MAE+Sub,rxn4544,True,True,True,True
HIP,MAE+Sub,rxn4555,True,True,True,True
HIP,MAE+Sub,rxn4567,True,True,True,True
HIP,MAE+Sub,rxn4569,True,True,True,True
HIP,MAE+Sub,rxn4574,True,True,True,True
HIP,MAE+Sub,rxn4583,True,True,True,True
HIP,MAE+Sub,rxn4599,True,True,False,False
HIP,MAE+Sub,rxn4608,False,False,False,False
HIP,MAE+Sub,rxn4618,True,True,True,True
HIP,MAE+Sub,rxn4620,True,True,True,True
HIP,MAE+Sub,rxn4627,True,True,True,True
HIP,MAE+Sub,rxn4631,True,True,True,True
HIP,MAE+Sub,rxn4654,True,True,True,True
HIP,MAE+Sub,rxn4683,True,True,True,True
HIP,MAE+Sub,rxn4685,False,False,False,False
HIP,MAE+Sub,rxn4688,True,True,True,True
HIP,MAE+Sub,rxn4694,True,True,True,True
HIP,MAE+Sub,rxn4698,False,False,False,False
HIP,MAE+Sub,rxn4726,True,True,True,True
HIP,MAE+Sub,rxn4729,True,False,False,False
HIP,MAE+Sub,rxn4736,True,True,True,True
HIP,MAE+Sub,rxn4739,True,True,True,True
HIP,MAE+Sub,rxn4742,True,True,True,True
HIP,MAE+Sub,rxn4767,True,True,True,True
HIP,MAE+Sub,rxn4771,False,False,False,False
HIP,MAE+Sub,rxn4772,True,True,True,True
HIP,MAE+Sub,rxn4776,True,True,True,True
HIP,MAE+Sub,rxn4787,True,True,True,True
HIP,MAE+Sub,rxn4793,True,True,True,True
HIP,MAE+Sub,rxn4808,True,True,True,True
HIP,MAE+Sub,rxn4821,True,True,True,True
HIP,MAE+Sub,rxn4825,True,True,True,True
HIP,MAE+Sub,rxn4838,True,True,True,True
HIP,MAE+Sub,rxn4850,True,False,True,False
HIP,MAE+Sub,rxn4857,True,True,True,True
HIP,MAE+Sub,rxn4860,False,False,False,False
HIP,MAE+Sub,rxn4864,True,True,True,True
HIP,MAE+Sub,rxn4869,True,True,True,True
HIP,MAE+Sub,rxn4879,True,True,True,True
HIP,MAE+Sub,rxn4885,True,True,True,True
HIP,MAE+Sub,rxn4887,True,True,True,True
HIP,MAE+Sub,rxn4890,True,True,True,True
HIP,MAE+Sub,rxn4900,True,True,True,True
HIP,MAE+Sub,rxn4901,True,True,True,True
HIP,MAE+Sub,rxn4905,True,True,True,True
HIP,MAE+Sub,rxn4917,True,True,True,True
HIP,MAE+Sub,rxn4918,True,True,True,True
HIP,MAE+Sub,rxn4922,True,True,True,True
HIP,MAE+Sub,rxn4933,True,False,False,False
HIP,MAE+Sub,rxn4939,True,True,True,True
HIP,MAE+Sub,rxn4941,False,False,False,False
HIP,MAE+Sub,rxn4956,True,True,True,True
HIP,MAE+Sub,rxn4961,True,True,True,True
