model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
EquiformerV2 AD with Hessian training,12903,4300,16,0.0027942133601754,0.0142577607184648
EquiformerV2 AD with Hessian training,46192,4301,14,0.0050045545212924,0.0199415292590856
EquiformerV2 AD with Hessian training,1057,4302,12,0.0069500491954386,0.0446838103234767
EquiformerV2 AD with Hessian training,29882,4303,13,0.0048112329095602,0.0295839384198188
EquiformerV2 AD with Hessian training,30932,4304,14,0.0052730781026184,0.0257612243294715
EquiformerV2 AD with Hessian training,15695,4305,7,0.0100496979430317,0.6077828407287598
EquiformerV2 AD with Hessian training,8535,4306,14,0.0253402534872293,0.0783035829663276
EquiformerV2 AD with Hessian training,47127,4307,14,0.0085643893107771,0.0446153171360492
EquiformerV2 AD with Hessian training,12625,4308,12,0.029522756114602,0.3471133708953857
EquiformerV2 AD with Hessian training,30076,4309,15,0.0136580048128962,0.0591904558241367
EquiformerV2 AD with Hessian training,39560,4310,14,0.0183437932282686,0.0447777733206748
EquiformerV2 AD with Hessian training,36897,4311,19,0.0037521461490541,0.0184796098619699
EquiformerV2 AD with Hessian training,14027,4312,11,0.0248372200876474,0.1807084381580352
EquiformerV2 AD with Hessian training,39277,4313,12,0.0346844270825386,0.0731872245669364
EquiformerV2 AD with Hessian training,43802,4314,15,0.0052202972583472,0.0257267318665981
EquiformerV2 AD with Hessian training,3318,4315,12,0.0100578432902693,0.0556639805436134
EquiformerV2 AD with Hessian training,3085,4316,14,0.0075838132761418,0.0565749816596508
EquiformerV2 AD with Hessian training,3565,4317,14,0.0135107738897204,0.0485610887408256
EquiformerV2 AD with Hessian training,32675,4318,12,0.0168314389884471,0.072514109313488
EquiformerV2 AD with Hessian training,5224,4319,16,0.0257268548011779,0.0550341419875621
EquiformerV2 AD with Hessian training,11224,4320,10,0.0177933629602193,0.0769834890961647
EquiformerV2 AD with Hessian training,28792,4321,10,0.0117990719154477,0.2370204329490661
EquiformerV2 AD with Hessian training,45081,4322,15,0.0193133950233459,0.0584153160452842
EquiformerV2 AD with Hessian training,29405,4323,13,0.0200846344232559,0.0815767124295234
EquiformerV2 AD with Hessian training,8033,4324,12,0.0240320526063442,0.0696963891386985
EquiformerV2 AD with Hessian training,42844,4325,15,0.0033181912731379,0.0183108523488044
EquiformerV2 AD with Hessian training,10606,4326,12,0.0125373499467968,0.0393484309315681
EquiformerV2 AD with Hessian training,49854,4327,13,0.0053804256021976,0.0245331637561321
EquiformerV2 AD with Hessian training,23542,4328,14,0.0057999342679977,0.021533915773034
EquiformerV2 AD with Hessian training,30960,4329,10,0.0189466569572687,0.11332468688488
EquiformerV2 AD with Hessian training,84,4330,19,0.0027424551080912,0.0139443008229136
EquiformerV2 AD with Hessian training,41754,4331,17,0.0133239580318331,0.0312143079936504
EquiformerV2 AD with Hessian training,20894,4332,9,0.0107701420783996,0.388239175081253
EquiformerV2 AD with Hessian training,18710,4333,8,0.0533117353916168,0.3468245267868042
EquiformerV2 AD with Hessian training,47175,4334,16,0.0166537091135978,0.0458820015192031
EquiformerV2 AD with Hessian training,35112,4335,9,0.0385286547243595,0.4278478324413299
EquiformerV2 AD with Hessian training,19311,4336,10,0.0486744605004787,0.2355720400810241
EquiformerV2 AD with Hessian training,48414,4337,15,0.00267691956833,0.0196782425045967
EquiformerV2 AD with Hessian training,19299,4338,9,0.0119086196646094,0.071696899831295
EquiformerV2 AD with Hessian training,22233,4339,19,0.0058513917028903,0.0185980033129453
EquiformerV2 AD with Hessian training,8163,4340,17,0.0151135809719562,0.0464465171098709
EquiformerV2 AD with Hessian training,29772,4341,14,0.0175251178443431,0.1034176349639892
EquiformerV2 AD with Hessian training,9937,4342,17,0.0033811086323112,0.0160872228443622
EquiformerV2 AD with Hessian training,49525,4343,15,0.0288698729127645,0.0780138671398162
EquiformerV2 AD with Hessian training,46398,4344,13,0.0240321047604084,0.061133075505495
EquiformerV2 AD with Hessian training,25783,4345,13,0.0160877183079719,0.0670966729521751
EquiformerV2 AD with Hessian training,26460,4346,10,0.0249197855591774,0.3467360138893127
EquiformerV2 AD with Hessian training,50462,4347,14,0.0243843235075473,0.0589978955686092
EquiformerV2 AD with Hessian training,14551,4348,15,0.0224409718066453,0.0772088021039962
EquiformerV2 AD with Hessian training,6489,4349,16,0.0031081463675945,0.0126700978726148
EquiformerV2 AD with Hessian training,13051,4350,17,0.0078660938888788,0.0270944088697433
EquiformerV2 AD with Hessian training,15872,4351,16,0.0088031124323606,0.0269140042364597
EquiformerV2 AD with Hessian training,38930,4352,12,0.0232228394597768,0.0775036439299583
EquiformerV2 AD with Hessian training,35984,4353,14,0.0060554887168109,0.0318147800862789
EquiformerV2 AD with Hessian training,27072,4354,15,0.0172694846987724,0.0539500452578067
EquiformerV2 AD with Hessian training,32607,4355,9,0.0069060255773365,0.3208882510662079
EquiformerV2 AD with Hessian training,36415,4356,10,0.0153555544093251,0.077372558414936
EquiformerV2 AD with Hessian training,7708,4357,12,0.0122262369841337,0.0788958594202995
EquiformerV2 AD with Hessian training,30384,4358,13,0.0131598515436053,0.0809120014309883
EquiformerV2 AD with Hessian training,42296,4359,16,0.0063872970640659,0.0344476774334907
EquiformerV2 AD with Hessian training,2112,4360,13,0.0585174560546875,0.121764600276947
EquiformerV2 AD with Hessian training,24385,4361,15,0.0947732329368591,0.1120495870709419
EquiformerV2 AD with Hessian training,26696,4362,13,0.0199158750474452,0.0767851993441581
EquiformerV2 AD with Hessian training,8133,4363,10,0.0243611335754394,0.2132752239704132
EquiformerV2 AD with Hessian training,43854,4364,14,0.0055418186821043,0.0811180770397186
EquiformerV2 AD with Hessian training,32317,4365,13,0.0087860981002449,0.0459599606692791
EquiformerV2 AD with Hessian training,16640,4366,15,0.0260372273623943,0.0925424993038177
EquiformerV2 AD with Hessian training,43068,4367,16,0.0038359514437615,0.0124513274058699
EquiformerV2 AD with Hessian training,25821,4368,12,0.0052405837923288,0.0308841485530138
EquiformerV2 AD with Hessian training,34461,4369,17,0.0226616729050874,0.0425276346504688
EquiformerV2 AD with Hessian training,46427,4370,12,0.0122884334996342,0.0616370067000389
EquiformerV2 AD with Hessian training,10256,4371,11,0.0114301424473524,0.0647458136081695
EquiformerV2 AD with Hessian training,13111,4372,16,0.0608079880475997,0.0846548900008201
EquiformerV2 AD with Hessian training,30317,4373,10,0.0866284146904945,0.3355936408042907
EquiformerV2 AD with Hessian training,12106,4374,14,0.0067707491107285,0.0270272307097911
EquiformerV2 AD with Hessian training,41247,4375,12,0.0447485111653804,0.1649229079484939
EquiformerV2 AD with Hessian training,3608,4376,19,0.0031581907533109,0.0135045889765024
EquiformerV2 AD with Hessian training,7954,4377,14,0.0070851133204996,0.053446277976036
EquiformerV2 AD with Hessian training,13618,4378,19,0.0032899850048124,0.0133278490975499
EquiformerV2 AD with Hessian training,26461,4379,15,0.0085573596879839,0.0429672747850418
EquiformerV2 AD with Hessian training,50541,4380,14,0.0199430268257856,0.091998815536499
EquiformerV2 AD with Hessian training,5771,4381,10,0.0377847142517566,0.2190526723861694
EquiformerV2 AD with Hessian training,27560,4382,14,0.0082695744931697,0.0400368124246597
EquiformerV2 AD with Hessian training,33841,4383,17,0.0136579675599932,0.0334763973951339
EquiformerV2 AD with Hessian training,25454,4384,18,0.0075300671160221,0.0262038260698318
EquiformerV2 AD with Hessian training,23760,4385,12,0.0101646436378359,0.04146458953619
EquiformerV2 AD with Hessian training,43146,4386,10,0.0172747503966093,0.0975596904754638
EquiformerV2 AD with Hessian training,32710,4387,17,0.0084786266088485,0.0272516105324029
EquiformerV2 AD with Hessian training,15526,4388,12,0.0043220743536949,0.0267360880970954
EquiformerV2 AD with Hessian training,48728,4389,14,0.0048336284235119,0.0285348333418369
EquiformerV2 AD with Hessian training,10159,4390,19,0.0184363462030887,0.0349677056074142
EquiformerV2 AD with Hessian training,14084,4391,13,0.0115204099565744,0.0565293803811073
EquiformerV2 AD with Hessian training,45181,4392,13,0.0132419848814606,0.0578726381063461
EquiformerV2 AD with Hessian training,5194,4393,14,0.0057306233793497,0.0310392715036869
EquiformerV2 AD with Hessian training,17363,4394,13,0.0143066979944705,0.0603532381355762
EquiformerV2 AD with Hessian training,15785,4395,12,0.0029526471626013,0.0353042967617511
EquiformerV2 AD with Hessian training,33571,4396,14,0.020743167027831,0.1268475204706192
EquiformerV2 AD with Hessian training,35860,4397,13,0.004966190084815,0.0332214161753654
EquiformerV2 AD with Hessian training,27808,4398,15,0.0083872303366661,0.0470531806349754
EquiformerV2 AD with Hessian training,40732,4399,15,0.0037460748571902,0.0234526488929986
EquiformerV2 AD with Hessian training,1425,4400,11,0.0079934438690543,0.0577063150703907
EquiformerV2 AD with Hessian training,980,4401,17,0.005537218414247,0.0218303333967924
EquiformerV2 AD with Hessian training,26089,4402,16,0.0263185407966375,0.0742577165365219
EquiformerV2 AD with Hessian training,26164,4403,15,0.0089392838999629,0.0295915473252534
EquiformerV2 AD with Hessian training,7343,4404,14,0.0205188803374767,0.0699796825647354
EquiformerV2 AD with Hessian training,39717,4405,8,0.013684457167983,0.23099385201931
EquiformerV2 AD with Hessian training,40954,4406,16,0.0099622327834367,0.0392558202147483
EquiformerV2 AD with Hessian training,24943,4407,14,0.0094716111198067,0.0269207432866096
EquiformerV2 AD with Hessian training,20771,4408,16,0.0105752451345324,0.0540138371288776
EquiformerV2 AD with Hessian training,4132,4409,16,0.0162278488278388,0.0428792387247085
EquiformerV2 AD with Hessian training,3397,4410,17,0.0054770428687334,0.0201727915555238
EquiformerV2 AD with Hessian training,38881,4411,10,0.0267037898302078,0.0870198309421539
EquiformerV2 AD with Hessian training,27506,4412,10,0.0436352044343948,0.208930492401123
EquiformerV2 AD with Hessian training,39935,4413,14,0.007018094882369,0.0334592014551162
EquiformerV2 AD with Hessian training,11837,4414,14,0.0174957867711782,0.0718268901109695
EquiformerV2 AD with Hessian training,28162,4415,14,0.0048662615008652,0.0808712467551231
EquiformerV2 AD with Hessian training,30450,4416,14,0.0223802477121353,0.0530646033585071
EquiformerV2 AD with Hessian training,34737,4417,17,0.0078935557976365,0.0249070022255182
EquiformerV2 AD with Hessian training,16986,4418,14,0.0049236072227358,0.0243352558463811
EquiformerV2 AD with Hessian training,321,4419,14,0.0168740376830101,0.0887369364500045
EquiformerV2 AD with Hessian training,32853,4420,9,0.0106065012514591,0.35956472158432
EquiformerV2 AD with Hessian training,19402,4421,16,0.00446761213243,0.018250660970807
EquiformerV2 AD with Hessian training,6346,4422,16,0.0103772664442658,0.0333067700266838
EquiformerV2 AD with Hessian training,2472,4423,18,0.0020033565815538,0.0081601860001683
EquiformerV2 AD with Hessian training,6259,4424,13,0.0049040829762816,0.0389920808374881
EquiformerV2 AD with Hessian training,49306,4425,15,0.0333618372678756,0.08177001029253
EquiformerV2 AD with Hessian training,49460,4426,13,0.021954458206892,0.0700347274541854
EquiformerV2 AD with Hessian training,6131,4427,12,0.0069545805454254,0.0441482104361057
EquiformerV2 AD with Hessian training,20746,4428,13,0.0164922624826431,0.0685415565967559
EquiformerV2 AD with Hessian training,33540,4429,11,0.0068687000311911,0.0495891794562339
EquiformerV2 AD with Hessian training,25624,4430,15,0.0164385065436363,0.0545426346361637
EquiformerV2 AD with Hessian training,46815,4431,9,0.0312904082238674,0.1877312958240509
EquiformerV2 AD with Hessian training,13574,4432,14,0.0067141130566596,0.0540745630860328
EquiformerV2 AD with Hessian training,46127,4433,16,0.0063041877001523,0.0299582872539758
EquiformerV2 AD with Hessian training,9051,4434,15,0.0099769420921802,0.032673142850399
EquiformerV2 AD with Hessian training,48799,4435,11,0.0099993767216801,0.0676731467247009
EquiformerV2 AD with Hessian training,33066,4436,10,0.0111321927979588,0.1503202319145202
EquiformerV2 AD with Hessian training,45800,4437,19,0.0047792899422347,0.0155996745452284
EquiformerV2 AD with Hessian training,29425,4438,11,0.0642991960048675,0.1184958592057228
EquiformerV2 AD with Hessian training,40881,4439,9,0.0095095690339803,0.3931206464767456
EquiformerV2 AD with Hessian training,20181,4440,14,0.0061857062391936,0.1216812878847122
EquiformerV2 AD with Hessian training,43362,4441,8,0.0131312236189842,0.340115875005722
EquiformerV2 AD with Hessian training,5848,4442,11,0.0158182587474584,0.1031688451766967
EquiformerV2 AD with Hessian training,40201,4443,18,0.0087622236460447,0.0299112983047962
EquiformerV2 AD with Hessian training,32835,4444,10,0.0089139407500624,0.267139196395874
EquiformerV2 AD with Hessian training,7907,4445,12,0.0041256980039179,0.0254746489226818
EquiformerV2 AD with Hessian training,32937,4446,8,0.0188652239739894,0.2160680592060089
EquiformerV2 AD with Hessian training,34862,4447,14,0.0027005316223949,0.0155413458123803
EquiformerV2 AD with Hessian training,16783,4448,10,0.0240933392196893,0.1710110902786255
EquiformerV2 AD with Hessian training,14910,4449,11,0.0159644223749637,0.1361708343029022
EquiformerV2 AD with Hessian training,33521,4450,16,0.0091897994279861,0.0354530438780784
EquiformerV2 AD with Hessian training,15890,4451,11,0.0123852305114269,0.0693565756082534
EquiformerV2 AD with Hessian training,9620,4452,13,0.0110100107267498,0.0417623706161975
EquiformerV2 AD with Hessian training,4715,4453,14,0.0220210570842027,0.048339407891035
EquiformerV2 AD with Hessian training,17068,4454,11,0.0050840131007134,0.0245636347681283
EquiformerV2 AD with Hessian training,34990,4455,13,0.0091873761266469,0.0517208576202392
EquiformerV2 AD with Hessian training,33354,4456,14,0.0081146750599145,0.0664299800992012
EquiformerV2 AD with Hessian training,44362,4457,13,0.0085192751139402,0.053090400993824
EquiformerV2 AD with Hessian training,8016,4458,12,0.0029127656016498,0.0229841377586126
EquiformerV2 AD with Hessian training,19608,4459,15,0.0114952120929956,0.0313425697386264
EquiformerV2 AD with Hessian training,33609,4460,9,0.0188500415533781,0.3906171321868896
EquiformerV2 AD with Hessian training,1231,4461,12,0.0045504942536354,0.0333341583609581
EquiformerV2 AD with Hessian training,5413,4462,19,0.0045651206746697,0.0131280589848756
EquiformerV2 AD with Hessian training,5029,4463,15,0.0248447824269533,0.0613859146833419
EquiformerV2 AD with Hessian training,30735,4464,15,0.0052918596193194,0.0245142839848995
EquiformerV2 AD with Hessian training,28421,4465,15,0.0065340376459062,0.0253600515425205
EquiformerV2 AD with Hessian training,19885,4466,15,0.0293129365891218,0.0609021931886673
EquiformerV2 AD with Hessian training,3254,4467,13,0.0037521994672715,0.0332410521805286
EquiformerV2 AD with Hessian training,33644,4468,16,0.0046236398629844,0.0222241356968879
EquiformerV2 AD with Hessian training,21049,4469,12,0.0156220393255352,0.068262942135334
EquiformerV2 AD with Hessian training,37781,4470,9,0.0066811619326472,0.0838280245661735
EquiformerV2 AD with Hessian training,34857,4471,17,0.0109784817323088,0.0371502451598644
EquiformerV2 AD with Hessian training,46928,4472,10,0.007859936915338,0.2730776071548462
EquiformerV2 AD with Hessian training,33489,4473,10,0.0092237163335084,0.1815986782312393
EquiformerV2 AD with Hessian training,50494,4474,14,0.0050568892620503,0.0260698851197958
EquiformerV2 AD with Hessian training,8681,4475,14,0.0188866201788187,0.0612643361091613
EquiformerV2 AD with Hessian training,38898,4476,12,0.0822619199752807,0.137313112616539
