model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
Energy-force-only EquiformerV2 AD,4169,1247,8,0.0537806563079357,1.0929243564605713
Energy-force-only EquiformerV2 AD,15433,1248,19,0.0052702268585562,1.299386978149414
Energy-force-only EquiformerV2 AD,38752,1249,15,0.0294939279556274,1.3705986738204956
Energy-force-only EquiformerV2 AD,600,1250,21,0.0113233253359794,1.3360637426376345
Energy-force-only EquiformerV2 AD,45951,1251,12,0.0341749750077724,2.5644690990448
Energy-force-only EquiformerV2 AD,16395,1252,12,0.0078440019860863,1.7625713348388672
Energy-force-only EquiformerV2 AD,16568,1253,13,0.0216777585446834,2.509420156478882
Energy-force-only EquiformerV2 AD,7078,1254,12,0.0157424639910459,2.375826597213745
Energy-force-only EquiformerV2 AD,24381,1255,15,0.0069523374550044,1.914709448814392
Energy-force-only EquiformerV2 AD,13345,1256,14,0.0133891459554433,2.230879783630371
Energy-force-only EquiformerV2 AD,20591,1257,10,0.0081207929179072,4.415446758270264
Energy-force-only EquiformerV2 AD,1158,1258,16,0.0140603547915816,1.80629312992096
Energy-force-only EquiformerV2 AD,19059,1259,13,0.0342221446335315,2.892554521560669
Energy-force-only EquiformerV2 AD,19026,1260,16,0.0337995439767837,1.078885197639465
Energy-force-only EquiformerV2 AD,25698,1261,13,0.0082628577947616,1.6839280128479004
Energy-force-only EquiformerV2 AD,49150,1262,16,0.0110302036628127,2.0938913822174072
Energy-force-only EquiformerV2 AD,45772,1263,17,0.0042036636732518,1.51092529296875
Energy-force-only EquiformerV2 AD,5633,1264,11,0.021643603220582,2.2809624671936035
Energy-force-only EquiformerV2 AD,17357,1265,11,0.0127059798687696,2.686748743057251
Energy-force-only EquiformerV2 AD,14230,1266,14,0.0099687501788139,2.282765865325928
Energy-force-only EquiformerV2 AD,44487,1267,14,0.0107705835253,1.037790298461914
Energy-force-only EquiformerV2 AD,37952,1268,9,0.0311319194734096,4.003057479858398
Energy-force-only EquiformerV2 AD,41929,1269,11,0.0230771768838167,3.899935960769653
Energy-force-only EquiformerV2 AD,35379,1270,20,0.0368908159434795,1.118147373199463
Energy-force-only EquiformerV2 AD,50842,1271,18,0.0189768336713314,1.7442853450775146
Energy-force-only EquiformerV2 AD,25490,1272,18,0.0387865528464317,1.3474788665771484
Energy-force-only EquiformerV2 AD,19274,1273,16,0.0090397931635379,1.3002452850341797
Energy-force-only EquiformerV2 AD,37608,1274,17,0.0115827890112996,0.7490631937980652
Energy-force-only EquiformerV2 AD,27004,1275,16,0.0071690557524561,1.4325428009033203
Energy-force-only EquiformerV2 AD,20276,1276,12,0.1783099919557571,1.6023203134536743
Energy-force-only EquiformerV2 AD,49066,1277,15,0.0202815122902393,2.356966018676758
Energy-force-only EquiformerV2 AD,12746,1278,14,0.0196195282042026,1.9706944227218628
Energy-force-only EquiformerV2 AD,25427,1279,12,0.0061540538445115,2.8209831714630127
Energy-force-only EquiformerV2 AD,14613,1280,14,0.0598335117101669,2.025964498519897
Energy-force-only EquiformerV2 AD,19530,1281,13,0.0081708123907446,2.0097086429595947
Energy-force-only EquiformerV2 AD,45342,1282,13,0.0144805088639259,2.154524803161621
Energy-force-only EquiformerV2 AD,6971,1283,13,0.0544092953205108,2.1560654640197754
Energy-force-only EquiformerV2 AD,26122,1284,14,0.0088220927864313,2.011117696762085
Energy-force-only EquiformerV2 AD,39900,1285,12,0.0050338641740381,2.1392571926116943
Energy-force-only EquiformerV2 AD,36555,1286,17,0.0191419906914234,1.6632535457611084
Energy-force-only EquiformerV2 AD,3480,1287,12,0.0078106657601892,2.7774791717529297
Energy-force-only EquiformerV2 AD,34007,1288,8,0.0553375780582428,6.437838077545166
Energy-force-only EquiformerV2 AD,2930,1289,8,0.0103429509326815,4.378282070159912
Energy-force-only EquiformerV2 AD,10906,1290,15,0.0252370312809944,0.7903419137001038
Energy-force-only EquiformerV2 AD,383,1291,13,0.0236074961721897,1.279799222946167
Energy-force-only EquiformerV2 AD,11071,1292,7,0.0147721841931343,6.673779487609863
Energy-force-only EquiformerV2 AD,32511,1293,8,0.024700341746211,4.051605224609375
Energy-force-only EquiformerV2 AD,12337,1294,12,0.0207087006419897,2.3521339893341064
Energy-force-only EquiformerV2 AD,44428,1295,13,0.0527328848838806,2.0104691982269287
Energy-force-only EquiformerV2 AD,35902,1296,19,0.0097987158223986,1.3266834020614624
Energy-force-only EquiformerV2 AD,2248,1297,18,0.0102906106039881,0.8269445896148682
Energy-force-only EquiformerV2 AD,10670,1298,13,0.0090667642652988,2.30121111869812
Energy-force-only EquiformerV2 AD,6926,1299,12,0.0134905967861413,2.526135206222534
Energy-force-only EquiformerV2 AD,7050,1300,14,0.0256906971335411,1.7620205879211426
Energy-force-only EquiformerV2 AD,13733,1301,16,0.0152804320678114,1.9419898986816408
Energy-force-only EquiformerV2 AD,32178,1302,14,0.0132035985589027,2.7743053436279297
Energy-force-only EquiformerV2 AD,49742,1303,11,0.0070296367630362,2.627234935760498
Energy-force-only EquiformerV2 AD,18117,1304,12,0.0389343649148941,3.13033127784729
Energy-force-only EquiformerV2 AD,27742,1305,14,0.0131045011803507,2.108187198638916
Energy-force-only EquiformerV2 AD,48055,1306,15,0.0038747480139136,2.080317735671997
Energy-force-only EquiformerV2 AD,46749,1307,17,0.0036461600102484,1.6723538637161257
Energy-force-only EquiformerV2 AD,30604,1308,15,0.0049051316455006,2.3988969326019287
Energy-force-only EquiformerV2 AD,39861,1309,13,0.0249616354703903,2.383063077926636
Energy-force-only EquiformerV2 AD,9436,1310,14,0.0078285243362188,2.5854287147521973
Energy-force-only EquiformerV2 AD,914,1311,12,0.0498683676123619,2.349011182785034
Energy-force-only EquiformerV2 AD,25152,1312,14,0.0048744622617959,1.7652833461761477
Energy-force-only EquiformerV2 AD,47361,1313,19,0.0054882932454347,1.13079035282135
Energy-force-only EquiformerV2 AD,25359,1314,19,0.0179947204887866,0.97718745470047
Energy-force-only EquiformerV2 AD,2056,1315,14,0.018192533403635,1.888937950134277
Energy-force-only EquiformerV2 AD,32413,1316,10,0.0601011551916599,3.897667169570923
Energy-force-only EquiformerV2 AD,2091,1317,12,0.0156399309635162,2.536374807357788
Energy-force-only EquiformerV2 AD,37515,1318,16,0.0152490325272083,1.6273884773254397
Energy-force-only EquiformerV2 AD,5870,1319,14,0.0216496344655752,2.863566875457764
Energy-force-only EquiformerV2 AD,24951,1320,10,0.0149563821032643,4.492946147918701
Energy-force-only EquiformerV2 AD,1143,1321,17,0.0191784687340259,0.7075498104095459
Energy-force-only EquiformerV2 AD,48778,1322,16,0.0108267553150653,1.2741609811782837
Energy-force-only EquiformerV2 AD,11061,1323,15,0.0125339943915605,1.5213631391525269
Energy-force-only EquiformerV2 AD,3536,1324,17,0.0274500772356987,2.1782419681549072
Energy-force-only EquiformerV2 AD,29531,1325,19,0.0068095070309937,1.0075098276138306
Energy-force-only EquiformerV2 AD,49788,1326,13,0.0112547446042299,2.0430831909179688
Energy-force-only EquiformerV2 AD,26586,1327,12,0.0104113388806581,2.352473020553589
Energy-force-only EquiformerV2 AD,26485,1328,15,0.0058359908871352,1.1186150312423706
Energy-force-only EquiformerV2 AD,27666,1329,13,0.0708692148327827,1.952460527420044
Energy-force-only EquiformerV2 AD,20201,1330,15,0.0197686180472373,0.94697242975235
Energy-force-only EquiformerV2 AD,30924,1331,13,0.005981623660773,2.611241817474365
Energy-force-only EquiformerV2 AD,43218,1332,16,0.0141887944191694,1.641750454902649
Energy-force-only EquiformerV2 AD,21008,1333,11,0.024552958086133,2.4942898750305176
Energy-force-only EquiformerV2 AD,2663,1334,17,0.0052207256667315,1.404463529586792
Energy-force-only EquiformerV2 AD,24991,1335,13,0.0233698524534702,1.070266842842102
Energy-force-only EquiformerV2 AD,13630,1336,11,0.01137769035995,2.0802080631256104
Energy-force-only EquiformerV2 AD,34462,1337,17,0.0059432340785861,1.7848204374313354
Energy-force-only EquiformerV2 AD,43869,1338,16,0.0122678522020578,1.2398344278335571
Energy-force-only EquiformerV2 AD,22621,1339,9,0.0304618272930383,3.507862091064453
Energy-force-only EquiformerV2 AD,45626,1340,16,0.0144042931497097,1.1898553371429443
Energy-force-only EquiformerV2 AD,30768,1341,13,0.0252021364867687,1.4512217044830322
Energy-force-only EquiformerV2 AD,26896,1342,13,0.0163543783128261,2.683192253112793
Energy-force-only EquiformerV2 AD,31000,1343,21,0.0096833445131778,0.7387025356292725
Energy-force-only EquiformerV2 AD,33178,1344,13,0.0079474635422229,2.4631166458129883
Energy-force-only EquiformerV2 AD,18499,1345,17,0.008860595524311,1.104353904724121
Energy-force-only EquiformerV2 AD,7652,1346,5,0.0581977739930152,6.566743850708008
Energy-force-only EquiformerV2 AD,47971,1347,10,0.0132970912382006,3.448423385620117
Energy-force-only EquiformerV2 AD,40227,1348,14,0.0045558684505522,2.526214361190796
Energy-force-only EquiformerV2 AD,19904,1349,15,0.0124321859329938,2.549799680709839
Energy-force-only EquiformerV2 AD,20841,1350,12,0.0094254501163959,2.807790994644165
Energy-force-only EquiformerV2 AD,7565,1351,14,0.0337842591106891,1.127354383468628
Energy-force-only EquiformerV2 AD,43550,1352,15,0.0288861859589815,2.061944007873535
Energy-force-only EquiformerV2 AD,309,1353,15,0.0732617750763893,1.9819307327270508
Energy-force-only EquiformerV2 AD,36893,1354,13,0.0140171544626355,1.7291584014892578
Energy-force-only EquiformerV2 AD,39578,1355,11,0.0205556564033031,2.4008777141571045
Energy-force-only EquiformerV2 AD,23815,1356,17,0.0046421214938163,1.667563557624817
Energy-force-only EquiformerV2 AD,30555,1357,13,0.0133746769279241,2.5314371585845947
Energy-force-only EquiformerV2 AD,36813,1358,17,0.0280076768249273,1.5577338933944702
Energy-force-only EquiformerV2 AD,1601,1359,15,0.0131996581330895,2.381680727005005
Energy-force-only EquiformerV2 AD,42329,1360,16,0.0129661839455366,1.7026039361953735
Energy-force-only EquiformerV2 AD,37694,1361,14,0.0178588442504405,1.302111268043518
Energy-force-only EquiformerV2 AD,1343,1362,9,0.0476741530001163,2.956105947494507
Energy-force-only EquiformerV2 AD,9187,1363,15,0.0157245658338069,1.2021534442901611
Energy-force-only EquiformerV2 AD,21123,1364,13,0.0129679776728153,2.9543802738189697
Energy-force-only EquiformerV2 AD,9192,1365,9,0.0183925777673721,4.789001941680908
Energy-force-only EquiformerV2 AD,49522,1366,14,0.0473251119256019,1.270692229270935
Energy-force-only EquiformerV2 AD,41436,1367,14,0.0213988088071346,1.0414549112319946
Energy-force-only EquiformerV2 AD,16120,1368,16,0.0272632967680692,2.213731050491333
Energy-force-only EquiformerV2 AD,45559,1369,13,0.0124541036784648,2.2775464057922363
Energy-force-only EquiformerV2 AD,3468,1370,12,0.003863206366077,2.6102893352508545
Energy-force-only EquiformerV2 AD,44725,1371,15,0.0256933607161045,1.6281331777572632
Energy-force-only EquiformerV2 AD,11171,1372,15,0.0079876296222209,2.2089169025421143
Energy-force-only EquiformerV2 AD,5977,1373,17,0.0121204759925603,1.2244764566421509
Energy-force-only EquiformerV2 AD,35126,1374,11,0.0467651188373565,1.5442482233047483
Energy-force-only EquiformerV2 AD,46013,1375,14,0.0278144534677267,1.716166615486145
Energy-force-only EquiformerV2 AD,40751,1376,14,0.0069668372161686,2.1001293659210205
Energy-force-only EquiformerV2 AD,42854,1377,14,0.0234305132180452,2.4602620601654053
Energy-force-only EquiformerV2 AD,20295,1378,14,0.0064472472295165,2.267251491546631
Energy-force-only EquiformerV2 AD,20467,1379,14,0.0041843829676508,2.502915859222412
Energy-force-only EquiformerV2 AD,7393,1380,14,0.0053639668039977,2.55998158454895
Energy-force-only EquiformerV2 AD,19637,1381,16,0.0031949672847986,1.675090193748474
Energy-force-only EquiformerV2 AD,11780,1382,21,0.0058328392915427,0.9942024946212769
Energy-force-only EquiformerV2 AD,14750,1383,10,0.0227467492222785,3.643293619155884
Energy-force-only EquiformerV2 AD,23996,1384,15,0.0129891242831945,1.9950841665267944
Energy-force-only EquiformerV2 AD,47266,1385,14,0.0533772222697734,0.9727781414985656
Energy-force-only EquiformerV2 AD,2900,1386,15,0.0648559927940368,1.7617205381393433
Energy-force-only EquiformerV2 AD,31482,1387,17,0.040115337818861,0.9650202989578248
Energy-force-only EquiformerV2 AD,46554,1388,18,0.0212970655411481,1.7679672241210938
Energy-force-only EquiformerV2 AD,5401,1389,14,0.0096220457926392,2.299580812454224
Energy-force-only EquiformerV2 AD,48883,1390,10,0.0463584437966346,1.7721823453903198
Energy-force-only EquiformerV2 AD,13751,1391,12,0.0069836494512856,2.321857690811157
Energy-force-only EquiformerV2 AD,46923,1392,18,0.0233752820640802,1.7402786016464231
Energy-force-only EquiformerV2 AD,21815,1393,13,0.0083459876477718,2.384305715560913
Energy-force-only EquiformerV2 AD,16184,1394,19,0.0041271611116826,1.4583756923675537
Energy-force-only EquiformerV2 AD,22218,1395,14,0.0048110825009644,1.998111367225647
Energy-force-only EquiformerV2 AD,34854,1396,21,0.0112746497616171,1.3300861120224
Energy-force-only EquiformerV2 AD,40093,1397,13,0.020166540518403,1.5025779008865356
Energy-force-only EquiformerV2 AD,35161,1398,17,0.0180738698691129,1.419472336769104
Energy-force-only EquiformerV2 AD,6983,1399,12,0.0147149777039885,2.545027017593384
Energy-force-only EquiformerV2 AD,27814,1400,13,0.0027455538511276,2.437751531600952
Energy-force-only EquiformerV2 AD,44399,1401,15,0.0197081789374351,1.952553153038025
Energy-force-only EquiformerV2 AD,43344,1402,13,0.0290193501859903,2.373421192169189
Energy-force-only EquiformerV2 AD,14165,1403,21,0.0092015853151679,1.0453970432281494
Energy-force-only EquiformerV2 AD,30733,1404,13,0.0265846159309148,2.597721099853516
Energy-force-only EquiformerV2 AD,6812,1405,17,0.0167261976748704,1.2457935810089111
Energy-force-only EquiformerV2 AD,20513,1406,14,0.0070295585319399,2.2836287021636963
Energy-force-only EquiformerV2 AD,17002,1407,17,0.005056261550635,1.5217996835708618
Energy-force-only EquiformerV2 AD,49658,1408,15,0.0172837730497121,2.2063968181610107
Energy-force-only EquiformerV2 AD,48188,1409,13,0.0282215103507041,1.972719550132752
Energy-force-only EquiformerV2 AD,29897,1410,14,0.0390507690608501,2.0445806980133057
Energy-force-only EquiformerV2 AD,14949,1411,11,0.010811785236001,1.5211572647094729
Energy-force-only EquiformerV2 AD,9168,1412,16,0.0037875620182603,1.6010907888412476
Energy-force-only EquiformerV2 AD,8493,1413,9,0.0157536752521991,3.87871527671814
Energy-force-only EquiformerV2 AD,46001,1414,11,0.0171998962759971,2.5821869373321533
Energy-force-only EquiformerV2 AD,1675,1415,13,0.0441310331225395,2.931072473526001
Energy-force-only EquiformerV2 AD,1341,1416,10,0.006658159662038,3.304886102676392
Energy-force-only EquiformerV2 AD,11386,1417,15,0.0181887373328208,1.6087119579315186
Energy-force-only EquiformerV2 AD,25606,1418,12,0.0150742381811141,2.002869367599488
Energy-force-only EquiformerV2 AD,29752,1419,18,0.0039638238959014,1.4602763652801514
Energy-force-only EquiformerV2 AD,8092,1420,13,0.0136712994426488,2.386787176132202
Energy-force-only EquiformerV2 AD,8546,1421,14,0.13078173995018,2.2470486164093018
Energy-force-only EquiformerV2 AD,19342,1422,15,0.0384141020476818,1.908272385597229
Energy-force-only EquiformerV2 AD,43261,1423,11,0.005581890232861,2.5016188621521
Energy-force-only EquiformerV2 AD,25875,1424,13,0.0515616983175277,1.1541048288345337
Energy-force-only EquiformerV2 AD,43349,1425,16,0.0045630051754415,1.671454906463623
Energy-force-only EquiformerV2 AD,26206,1426,10,0.0215734802186489,2.971961975097656
Energy-force-only EquiformerV2 AD,44868,1427,14,0.0165413115173578,2.084122657775879
Energy-force-only EquiformerV2 AD,36713,1428,13,0.0240599960088729,1.631706953048706
Energy-force-only EquiformerV2 AD,45924,1429,17,0.0115430848672986,1.731940507888794
Energy-force-only EquiformerV2 AD,42806,1430,13,0.018881706520915,2.27308988571167
Energy-force-only EquiformerV2 AD,3742,1431,13,0.0110627822577953,2.5593156814575195
Energy-force-only EquiformerV2 AD,37053,1432,14,0.0069093494676053,2.3072257041931152
Energy-force-only EquiformerV2 AD,29558,1433,15,0.0030655001755803,2.169266939163208
Energy-force-only EquiformerV2 AD,2603,1434,12,0.0235610771924257,2.580250263214112
Energy-force-only EquiformerV2 AD,11157,1435,11,0.0466687753796577,1.901003360748291
Energy-force-only EquiformerV2 AD,49897,1436,15,0.0138830849900841,1.644160509109497
Energy-force-only EquiformerV2 AD,32221,1437,17,0.0218989290297031,1.365897297859192
Energy-force-only EquiformerV2 AD,43123,1438,12,0.0121253617107868,2.799445629119873
Energy-force-only EquiformerV2 AD,17388,1439,17,0.0155424559488892,0.863823413848877
Energy-force-only EquiformerV2 AD,11716,1440,15,0.0092117208987474,2.263868570327759
Energy-force-only EquiformerV2 AD,17240,1441,12,0.014001578092575,2.4596312046051025
Energy-force-only EquiformerV2 AD,13621,1442,14,0.0177286975085735,1.8734575510025024
Energy-force-only EquiformerV2 AD,24843,1443,17,0.0033076654653996,1.650061845779419
Energy-force-only EquiformerV2 AD,19310,1444,12,0.0111036645248532,2.9346907138824463
Energy-force-only EquiformerV2 AD,31346,1445,14,0.0088743790984153,1.8368616104125977
Energy-force-only EquiformerV2 AD,31455,1446,19,0.0148887932300567,1.915240168571472
Energy-force-only EquiformerV2 AD,17869,1447,15,0.0260151047259569,1.853637099266052
Energy-force-only EquiformerV2 AD,14501,1448,15,0.036186646670103,0.8716437816619873
Energy-force-only EquiformerV2 AD,45877,1449,19,0.0049905399791896,1.4564779996871948
Energy-force-only EquiformerV2 AD,37115,1450,15,0.0213248990476131,1.700985312461853
Energy-force-only EquiformerV2 AD,29907,1451,19,0.0315715819597244,0.7481439709663391
Energy-force-only EquiformerV2 AD,8851,1452,14,0.0039688618853688,1.9279261827468872
Energy-force-only EquiformerV2 AD,26035,1453,11,0.0201291292905807,2.407191038131714
