molecule_index,optimization_method,converged,optimization_step_count,wall_time_seconds
62,RFO with finite-difference Hessian,False,149,293.480124691996
63,FIRE,True,75,2.258291183010442
63,RFO-BFGS,True,18,0.5979390270076692
63,RFO with HIP Hessian,True,4,0.3655319810059154
63,RFO with EquiformerV2 AD Hessian,False,149,71.02476693398785
63,RFO with finite-difference Hessian,False,149,293.86124965400086
64,FIRE,True,51,1.4995755859999915
64,RFO-BFGS,True,11,0.3645653950225096
64,RFO with HIP Hessian,True,4,0.3610552060126792
64,RFO with EquiformerV2 AD Hessian,False,149,71.20301351000671
64,RFO with finite-difference Hessian,False,149,293.6431339400005
65,FIRE,True,96,2.9979187790013384
65,RFO-BFGS,True,41,1.367520151019562
65,RFO with HIP Hessian,True,5,0.4607698410109151
65,RFO with EquiformerV2 AD Hessian,True,4,2.3751585349964444
65,RFO with finite-difference Hessian,True,9,19.591576442006044
66,FIRE,True,103,3.1038556410057936
66,RFO-BFGS,True,36,1.1947683239995968
66,RFO with HIP Hessian,True,6,0.545439208013704
66,RFO with EquiformerV2 AD Hessian,True,5,2.842008871986764
66,RFO with finite-difference Hessian,True,20,41.01150369600509
67,FIRE,True,76,2.493150357011473
67,RFO-BFGS,True,36,1.2335125399986282
67,RFO with HIP Hessian,True,7,0.6149362240103073
67,RFO with EquiformerV2 AD Hessian,True,4,2.3092608689912595
67,RFO with finite-difference Hessian,True,38,76.35176158399554
68,FIRE,True,88,2.666997335996712
68,RFO-BFGS,True,35,1.1826875109982211
68,RFO with HIP Hessian,True,6,0.5430836360028479
68,RFO with EquiformerV2 AD Hessian,True,6,3.2944122240005527
68,RFO with finite-difference Hessian,True,22,44.82489512601751
69,FIRE,True,99,2.975299684010679
69,RFO-BFGS,True,42,1.382795523997629
69,RFO with HIP Hessian,True,6,0.5386118830065243
69,RFO with EquiformerV2 AD Hessian,True,6,3.275965059990994
69,RFO with finite-difference Hessian,True,4,9.731702476012288
70,FIRE,True,75,2.3576064629887696
70,RFO-BFGS,True,15,0.5385601799935102
70,RFO with HIP Hessian,True,2,0.2111061580071691
70,RFO with EquiformerV2 AD Hessian,True,3,1.8384135640226305
70,RFO with finite-difference Hessian,True,5,11.858196409011724
71,FIRE,True,66,2.0687591210007668
71,RFO-BFGS,True,16,0.5550408199778758
71,RFO with HIP Hessian,True,3,0.2986873609770555
71,RFO with EquiformerV2 AD Hessian,True,5,2.830242845986504
71,RFO with finite-difference Hessian,True,7,15.572398731019348
72,FIRE,True,93,2.902566866017878
72,RFO-BFGS,True,24,0.8256534139800351
72,RFO with HIP Hessian,True,3,0.2869195719831623
72,RFO with EquiformerV2 AD Hessian,True,4,2.3416171229910105
72,RFO with finite-difference Hessian,True,5,11.65336625801865
73,FIRE,True,73,2.216169944003923
73,RFO-BFGS,True,13,0.4679950680001639
73,RFO with HIP Hessian,True,3,0.2993927090137731
73,RFO with EquiformerV2 AD Hessian,True,4,2.365928570972756
73,RFO with finite-difference Hessian,True,9,19.54575289599597
74,FIRE,True,59,1.833681639021961
74,RFO-BFGS,True,25,0.8754421469930094
74,RFO with HIP Hessian,True,3,0.2984446999907959
74,RFO with EquiformerV2 AD Hessian,True,3,1.841353516996605
74,RFO with finite-difference Hessian,True,12,25.42254210100509
75,FIRE,True,72,2.201835121988552
75,RFO-BFGS,True,16,0.5504511100007221
75,RFO with HIP Hessian,True,3,0.3012023929913994
75,RFO with EquiformerV2 AD Hessian,True,3,1.886997311987216
75,RFO with finite-difference Hessian,True,11,23.571180887025548
76,FIRE,True,75,2.3593111489899457
76,RFO-BFGS,True,16,0.5721014940063469
